,time,ant_name1,ant_name2,gain1,gain2
0,4.2770832777023315,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
1,4.2770832777023315,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
2,4.2770832777023315,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
3,4.280555605888367,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
4,4.280555605888367,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
5,4.280555605888367,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
6,4.282638907432556,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
7,4.282638907432556,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
8,4.282638907432556,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
9,4.2854167222976685,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
10,4.2854167222976685,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
11,4.2854167222976685,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
12,4.288194417953491,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
13,4.288194417953491,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
14,4.288194417953491,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
15,4.291666746139526,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
16,4.291666746139526,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
17,4.291666746139526,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
18,4.293750047683716,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
19,4.293750047683716,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
20,4.293750047683716,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
21,4.296527743339539,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
22,4.296527743339539,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
23,4.296527743339539,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
24,4.299305558204651,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
25,4.299305558204651,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
26,4.299305558204651,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
27,4.302777886390686,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
28,4.302777886390686,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
29,4.302777886390686,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
30,4.3048611879348755,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
31,4.3048611879348755,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
32,4.3048611879348755,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
33,4.307638883590698,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
34,4.307638883590698,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
35,4.307638883590698,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
36,4.3104166984558105,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
37,4.3104166984558105,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
38,4.3104166984558105,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
39,4.313194394111633,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
40,4.313194394111633,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
41,4.313194394111633,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
42,4.3166667222976685,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
43,4.3166667222976685,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
44,4.3166667222976685,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
45,4.318750023841858,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
46,4.318750023841858,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
47,4.318750023841858,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
48,4.321527719497681,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
49,4.321527719497681,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
50,4.321527719497681,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
51,4.324305534362793,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
52,4.324305534362793,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
53,4.324305534362793,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
54,4.327777862548828,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
55,4.327777862548828,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
56,4.327777862548828,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
57,4.329861164093018,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
58,4.329861164093018,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
59,4.329861164093018,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
60,4.33263885974884,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
61,4.33263885974884,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
62,4.33263885974884,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
63,4.335416674613953,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
64,4.335416674613953,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
65,4.335416674613953,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
66,4.3388888239860535,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
67,4.3388888239860535,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
68,4.3388888239860535,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
69,4.3416666984558105,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
70,4.3416666984558105,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
71,4.3416666984558105,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
72,4.34375,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
73,4.34375,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
74,4.34375,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
75,4.346527814865112,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
76,4.346527814865112,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
77,4.346527814865112,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
78,4.349305510520935,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
79,4.349305510520935,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
80,4.349305510520935,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
81,4.35277783870697,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
82,4.35277783870697,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
83,4.35277783870697,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
84,4.35486114025116,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
85,4.35486114025116,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
86,4.35486114025116,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
87,4.356944382190704,KT,KU,(0.6635915637016296-0.7480950951576233j),(0.8692392706871033+0.49439167976379395j)
88,4.356944382190704,KT,KY,(0.6635915637016296-0.7480950951576233j),(0.9556352496147156-0.29455259442329407j)
89,4.356944382190704,KU,KY,(0.8692392706871033-0.49439167976379395j),(0.9556352496147156-0.29455259442329407j)
90,4.827083349227905,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
91,4.827083349227905,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
92,4.827083349227905,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
93,4.830555617809296,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
94,4.830555617809296,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
95,4.830555617809296,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
96,4.833333313465118,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
97,4.833333313465118,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
98,4.833333313465118,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
99,4.8361111879348755,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
100,4.8361111879348755,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
101,4.8361111879348755,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
102,4.838194489479065,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
103,4.838194489479065,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
104,4.838194489479065,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
105,4.841666579246521,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
106,4.841666579246521,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
107,4.841666579246521,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
108,4.844444453716278,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
109,4.844444453716278,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
110,4.844444453716278,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
111,4.847222328186035,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
112,4.847222328186035,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
113,4.847222328186035,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
114,4.849305629730225,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
115,4.849305629730225,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
116,4.849305629730225,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
117,4.852777719497681,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
118,4.852777719497681,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
119,4.852777719497681,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
120,4.855555593967438,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
121,4.855555593967438,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
122,4.855555593967438,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
123,4.8583332896232605,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
124,4.8583332896232605,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
125,4.8583332896232605,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
126,4.861111164093018,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
127,4.861111164093018,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
128,4.861111164093018,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
129,4.863194465637207,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
130,4.863194465637207,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
131,4.863194465637207,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
132,4.866666734218597,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
133,4.866666734218597,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
134,4.866666734218597,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
135,4.86944442987442,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
136,4.86944442987442,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
137,4.86944442987442,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
138,4.872222304344177,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
139,4.872222304344177,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
140,4.872222304344177,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
141,4.874305605888367,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
142,4.874305605888367,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
143,4.874305605888367,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
144,4.877777695655823,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
145,4.877777695655823,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
146,4.877777695655823,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
147,4.88055557012558,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
148,4.88055557012558,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
149,4.88055557012558,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
150,4.883333265781403,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
151,4.883333265781403,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
152,4.883333265781403,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
153,4.88611114025116,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
154,4.88611114025116,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
155,4.88611114025116,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
156,4.888888835906982,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
157,4.888888835906982,KT,KY,(0.6636306643486023-0.748060405254364j),(0.9637072682380676-0.2669611871242523j)
158,4.888888835906982,KU,KY,(0.8947863578796387-0.44649454951286316j),(0.9637072682380676-0.2669611871242523j)
159,4.8916667103767395,KT,KU,(0.6636306643486023-0.748060405254364j),(0.8947863578796387+0.44649454951286316j)
