,time,frequency,ant1,ant2,gain_pol1_ant1,gain_pol1_ant2,gain_pol2_ant1,gain_pol2_ant2
0,1.3852777481079102,21.755374908447266,KC,KT,(1.0336486101150513+0.004541904199868441j),(0.9443349242210388-0.015195813030004501j),,
1,1.3852777481079102,21.755374908447266,KC,KU,(1.0336486101150513+0.004541904199868441j),(1.0302951335906982+0.01057695783674717j),,
2,1.3852777481079102,21.755374908447266,KC,KY,(1.0336486101150513+0.004541904199868441j),(1.0493777990341187+0.025996269658207893j),,
3,1.3852777481079102,21.755374908447266,KT,KU,(0.9443349242210388-0.015195813030004501j),(1.0302951335906982+0.01057695783674717j),,
4,1.3852777481079102,21.755374908447266,KT,KY,(0.9443349242210388-0.015195813030004501j),(1.0493777990341187+0.025996269658207893j),,
5,1.3852777481079102,21.755374908447266,KU,KY,(1.0302951335906982+0.01057695783674717j),(1.0493777990341187+0.025996269658207893j),,
6,1.3880555629730225,21.755374908447266,KC,KT,(1.0370144844055176+0.019038209691643715j),(0.944041907787323-0.03213704749941826j),,
7,1.3880555629730225,21.755374908447266,KC,KU,(1.0370144844055176+0.019038209691643715j),(1.0367082357406616-0.00739660719409585j),,
8,1.3880555629730225,21.755374908447266,KC,KY,(1.0370144844055176+0.019038209691643715j),(1.046373724937439+0.014090103097259998j),,
9,1.3880555629730225,21.755374908447266,KT,KU,(0.944041907787323-0.03213704749941826j),(1.0367082357406616-0.00739660719409585j),,
10,1.3880555629730225,21.755374908447266,KT,KY,(0.944041907787323-0.03213704749941826j),(1.046373724937439+0.014090103097259998j),,
11,1.3880555629730225,21.755374908447266,KU,KY,(1.0367082357406616-0.00739660719409585j),(1.046373724937439+0.014090103097259998j),,
12,1.3908333778381348,21.755374908447266,KC,KT,(1.0250147581100464+0.013027175329625607j),(0.9417970180511475-0.022679757326841354j),,
13,1.3908333778381348,21.755374908447266,KC,KU,(1.0250147581100464+0.013027175329625607j),(1.0351166725158691-0.005408228375017643j),,
14,1.3908333778381348,21.755374908447266,KC,KY,(1.0250147581100464+0.013027175329625607j),(1.044306993484497+0.02076544240117073j),,
15,1.3908333778381348,21.755374908447266,KT,KU,(0.9417970180511475-0.022679757326841354j),(1.0351166725158691-0.005408228375017643j),,
16,1.3908333778381348,21.755374908447266,KT,KY,(0.9417970180511475-0.022679757326841354j),(1.044306993484497+0.02076544240117073j),,
17,1.3908333778381348,21.755374908447266,KU,KY,(1.0351166725158691-0.005408228375017643j),(1.044306993484497+0.02076544240117073j),,
18,1.3936110734939575,21.755374908447266,KC,KT,(1.01978600025177+0.010384301654994488j),(0.9330790042877197-0.02263587899506092j),,
19,1.3936110734939575,21.755374908447266,KC,KU,(1.01978600025177+0.010384301654994488j),(1.038382887840271-0.004184230230748653j),,
20,1.3936110734939575,21.755374908447266,KC,KY,(1.01978600025177+0.010384301654994488j),(1.0439878702163696+0.02405637875199318j),,
21,1.3936110734939575,21.755374908447266,KT,KU,(0.9330790042877197-0.02263587899506092j),(1.038382887840271-0.004184230230748653j),,
