,time,ant_name1,ant_name2,gain1,gain2
0,4.284722174916949,KT,KU,(0.9979538321495056-0.06393886357545853j),(0.9992915391921997+0.03763457015156746j)
1,4.284722174916949,KT,KY,(0.9979538321495056-0.06393886357545853j),(0.9998101592063904-0.019484514370560646j)
2,4.284722174916949,KU,KY,(0.9992915391921997-0.03763457015156746j),(0.9998101592063904-0.019484514370560646j)
3,4.302777826786041,KT,KU,(0.9981487393379211-0.060820017009973526j),(0.9993195533752441+0.036884743720293045j)
4,4.302777826786041,KT,KY,(0.9981487393379211-0.060820017009973526j),(0.9998219013214111-0.018873324617743492j)
5,4.302777826786041,KU,KY,(0.9993195533752441-0.036884743720293045j),(0.9998219013214111-0.018873324617743492j)
6,4.318055544580732,KT,KU,(0.9978100061416626-0.06614506244659424j),(0.9992550015449524+0.038593657314777374j)
7,4.318055544580732,KT,KY,(0.9978100061416626-0.06614506244659424j),(0.9997947812080383-0.020257271826267242j)
8,4.318055544580732,KU,KY,(0.9992550015449524-0.038593657314777374j),(0.9997947812080383-0.020257271826267242j)
9,4.336111128330231,KT,KU,(0.9984666109085083-0.055357325822114944j),(0.9992694854736328+0.038217104971408844j)
10,4.336111128330231,KT,KY,(0.9984666109085083-0.055357325822114944j),(0.999801754951477-0.01991087757050991j)
11,4.336111128330231,KU,KY,(0.9992694854736328-0.038217104971408844j),(0.999801754951477-0.01991087757050991j)
12,4.350000023841858,KT,KU,(0.9984666109085083-0.055357325822114944j),(0.9992694854736328+0.038217104971408844j)
13,4.350000023841858,KT,KY,(0.9984666109085083-0.055357325822114944j),(0.999801754951477-0.01991087757050991j)
14,4.350000023841858,KU,KY,(0.9992694854736328-0.038217104971408844j),(0.999801754951477-0.01991087757050991j)
15,4.834722212382725,KT,KU,(0.9974428415298462-0.07146880030632019j),(0.9994589686393738+0.03289087489247322j)
16,4.834722212382725,KT,KY,(0.9974428415298462-0.07146880030632019j),(0.9998548626899719-0.017038505524396896j)
17,4.834722212382725,KU,KY,(0.9994589686393738-0.03289087489247322j),(0.9998548626899719-0.017038505524396896j)
18,4.851388897214617,KT,KU,(0.9983757734298706-0.05697251856327057j),(0.9992446899414062+0.03885987773537636j)
19,4.851388897214617,KT,KY,(0.9983757734298706-0.05697251856327057j),(0.9997929930686951-0.020347705110907555j)
20,4.851388897214617,KU,KY,(0.9992446899414062-0.03885987773537636j),(0.9997929930686951-0.020347705110907555j)
21,4.868055530956814,KT,KU,(0.9983757734298706-0.05697251856327057j),(0.9992446899414062+0.03885987773537636j)
22,4.868055530956814,KT,KY,(0.9983757734298706-0.05697251856327057j),(0.9997929930686951-0.020347705110907555j)
23,4.868055530956814,KU,KY,(0.9992446899414062-0.03885987773537636j),(0.9997929930686951-0.020347705110907555j)
24,4.883333384990692,KT,KU,(0.9992250204086304-0.039361149072647095j),(0.9992082715034485+0.03978487104177475j)
25,4.883333384990692,KT,KY,(0.9992250204086304-0.039361149072647095j),(0.9997879266738892-0.02059309557080269j)
26,4.883333384990692,KU,KY,(0.9992082715034485-0.03978487104177475j),(0.9997879266738892-0.02059309557080269j)
27,4.902083337306976,KT,KU,(0.9996330142021179-0.027089346200227737j),(0.999167799949646+0.040788814425468445j)
28,4.902083337306976,KT,KY,(0.9996330142021179-0.027089346200227737j),(0.9997777342796326-0.021082203835248947j)
29,4.902083337306976,KU,KY,(0.999167799949646-0.040788814425468445j),(0.9997777342796326-0.021082203835248947j)
30,6.104722166061402,KT,KU,(0.9982602596282959-0.05896192416548729j),(0.999006450176239+0.04456590488553047j)
31,6.104722166061402,KT,KY,(0.9982602596282959-0.05896192416548729j),(0.999699056148529-0.02453187108039856j)
32,6.104722166061402,KU,KY,(0.999006450176239-0.04456590488553047j),(0.999699056148529-0.02453187108039856j)
33,6.127314805984497,KT,KU,(0.9977666735649109-0.0667954534292221j),(0.9989703297615051+0.04536857455968857j)
34,6.127314805984497,KT,KY,(0.9977666735649109-0.0667954534292221j),(0.9996806383132935-0.025271303951740265j)
35,6.127314805984497,KU,KY,(0.9989703297615051-0.04536857455968857j),(0.9996806383132935-0.025271303951740265j)
36,6.140277794429234,KT,KU,(0.9979127049446106-0.06457766890525818j),(0.999190092086792+0.040238261222839355j)
37,6.140277794429234,KT,KY,(0.9979127049446106-0.06457766890525818j),(0.9997469186782837-0.022495802491903305j)
38,6.140277794429234,KU,KY,(0.999190092086792-0.040238261222839355j),(0.9997469186782837-0.022495802491903305j)
39,6.1583333015441895,KT,KU,(0.9979584813117981-0.06386599689722061j),(0.9998549222946167+0.017033180221915245j)
40,6.1583333015441895,KT,KY,(0.9979584813117981-0.06386599689722061j),(0.9999599456787109-0.008951900526881218j)
41,6.1583333015441895,KU,KY,(0.9998549222946167-0.017033180221915245j),(0.9999599456787109-0.008951900526881218j)
42,6.169444441795349,KT,KU,(0.9990538358688354-0.043490469455718994j),(0.9993553757667542+0.03589952364563942j)
43,6.169444441795349,KT,KY,(0.9990538358688354-0.043490469455718994j),(0.9998130202293396-0.019336620345711708j)
44,6.169444441795349,KU,KY,(0.9993553757667542-0.03589952364563942j),(0.9998130202293396-0.019336620345711708j)
45,6.651388917650495,KT,KU,(0.9996088147163391-0.027968334034085274j),(0.9974737167358398+0.07103633880615234j)
46,6.651388917650495,KT,KY,(0.9996088147163391-0.027968334034085274j),(0.999234139919281-0.03912913426756859j)
47,6.651388917650495,KU,KY,(0.9974737167358398-0.07103633880615234j),(0.999234139919281-0.03912913426756859j)
48,6.668055602482387,KT,KU,(0.9999133348464966-0.01316399872303009j),(0.9984232783317566+0.056133054196834564j)
49,6.668055602482387,KT,KY,(0.9999133348464966-0.01316399872303009j),(0.9995510578155518-0.02996060438454151j)
50,6.668055602482387,KU,KY,(0.9984232783317566-0.056133054196834564j),(0.9995510578155518-0.02996060438454151j)
51,6.686111092567444,KT,KU,(0.9997193217277527-0.02369028329849243j),(0.9985112547874451+0.054546255618333817j)
52,6.686111092567444,KT,KY,(0.9997193217277527-0.02369028329849243j),(0.9995714426040649-0.02927348017692566j)
53,6.686111092567444,KU,KY,(0.9985112547874451-0.054546255618333817j),(0.9995714426040649-0.02927348017692566j)
