,time,frequency,ant1,ant2,gain_pol1_ant1,gain_pol1_ant2,gain_pol2_ant1,gain_pol2_ant2
0,1.3855555057525635,43.255374908447266,KC,KT,(0.937345027923584+0.013418484479188919j),(1.0706899166107178-0.03035447746515274j),,
1,1.3855555057525635,43.255374908447266,KC,KU,(0.937345027923584+0.013418484479188919j),(1.1124472618103027-0.011119580827653408j),,
2,1.3855555057525635,43.255374908447266,KC,KY,(0.937345027923584+0.013418484479188919j),(0.8763926029205322+0.020642708986997604j),,
3,1.3855555057525635,43.255374908447266,KT,KU,(1.0706899166107178-0.03035447746515274j),(1.1124472618103027-0.011119580827653408j),,
4,1.3855555057525635,43.255374908447266,KT,KY,(1.0706899166107178-0.03035447746515274j),(0.8763926029205322+0.020642708986997604j),,
5,1.3855555057525635,43.255374908447266,KU,KY,(1.1124472618103027-0.011119580827653408j),(0.8763926029205322+0.020642708986997604j),,
6,1.3883333206176758,43.255374908447266,KC,KT,(0.9366172552108765+0.017806917428970337j),(1.088110327720642-0.01992354728281498j),,
7,1.3883333206176758,43.255374908447266,KC,KU,(0.9366172552108765+0.017806917428970337j),(1.1069536209106445-0.01827671378850937j),,
8,1.3883333206176758,43.255374908447266,KC,KY,(0.9366172552108765+0.017806917428970337j),(0.8698433041572571+0.013228397816419601j),,
9,1.3883333206176758,43.255374908447266,KT,KU,(1.088110327720642-0.01992354728281498j),(1.1069536209106445-0.01827671378850937j),,
10,1.3883333206176758,43.255374908447266,KT,KY,(1.088110327720642-0.01992354728281498j),(0.8698433041572571+0.013228397816419601j),,
11,1.3883333206176758,43.255374908447266,KU,KY,(1.1069536209106445-0.01827671378850937j),(0.8698433041572571+0.013228397816419601j),,
12,1.391111135482788,43.255374908447266,KC,KT,(0.9305881261825562+0.009096422232687473j),(1.0582305192947388-0.017096534371376038j),,
13,1.391111135482788,43.255374908447266,KC,KU,(0.9305881261825562+0.009096422232687473j),(1.1179789304733276-0.0047101485542953014j),,
14,1.391111135482788,43.255374908447266,KC,KY,(0.9305881261825562+0.009096422232687473j),(0.8679916858673096+0.00849558413028717j),,
15,1.391111135482788,43.255374908447266,KT,KU,(1.0582305192947388-0.017096534371376038j),(1.1179789304733276-0.0047101485542953014j),,
16,1.391111135482788,43.255374908447266,KT,KY,(1.0582305192947388-0.017096534371376038j),(0.8679916858673096+0.00849558413028717j),,
17,1.391111135482788,43.255374908447266,KU,KY,(1.1179789304733276-0.0047101485542953014j),(0.8679916858673096+0.00849558413028717j),,
18,1.3938888311386108,43.255374908447266,KC,KT,(0.9225342273712158+0.013982625678181648j),(1.0555826425552368-0.027435174211859703j),,
19,1.3938888311386108,43.255374908447266,KC,KU,(0.9225342273712158+0.013982625678181648j),(1.1076375246047974-0.012178078293800354j),,
20,1.3938888311386108,43.255374908447266,KC,KY,(0.9225342273712158+0.013982625678181648j),(0.8679366707801819+0.018852034583687782j),,
21,1.3938888311386108,43.255374908447266,KT,KU,(1.0555826425552368-0.027435174211859703j),(1.1076375246047974-0.012178078293800354j),,
22,1.3938888311386108,43.255374908447266,KT,KY,(1.0555826425552368-0.027435174211859703j),(0.8679366707801819+0.018852034583687782j),,
23,1.3938888311386108,43.255374908447266,KU,KY,(1.1076375246047974-0.012178078293800354j),(0.8679366707801819+0.018852034583687782j),,
24,1.3966666460037231,43.255374908447266,KC,KT,(0.9152435064315796+0.012104555033147335j),(1.0642948150634766-0.02876325137913227j),,
25,1.3966666460037231,43.255374908447266,KC,KU,(0.9152435064315796+0.012104555033147335j),(1.099467396736145-0.007123149000108242j),,
26,1.3966666460037231,43.255374908447266,KC,KY,(0.9152435064315796+0.012104555033147335j),(0.8760669231414795+0.016544261947274208j),,
27,1.3966666460037231,43.255374908447266,KT,KU,(1.0642948150634766-0.02876325137913227j),(1.099467396736145-0.007123149000108242j),,
28,1.3966666460037231,43.255374908447266,KT,KY,(1.0642948150634766-0.02876325137913227j),(0.8760669231414795+0.016544261947274208j),,
29,1.3966666460037231,43.255374908447266,KU,KY,(1.099467396736145-0.007123149000108242j),(0.8760669231414795+0.016544261947274208j),,
30,1.3994444608688354,43.255374908447266,KC,KT,(0.9089177250862122+0.016514074057340622j),(1.0639506578445435-0.023137103766202927j),,
31,1.3994444608688354,43.255374908447266,KC,KU,(0.9089177250862122+0.016514074057340622j),(1.0964469909667969-0.0031040494795888662j),,
32,1.3994444608688354,43.255374908447266,KC,KY,(0.9089177250862122+0.016514074057340622j),(0.8688089847564697+0.012259046547114849j),,
33,1.3994444608688354,43.255374908447266,KT,KU,(1.0639506578445435-0.023137103766202927j),(1.0964469909667969-0.0031040494795888662j),,
34,1.3994444608688354,43.255374908447266,KT,KY,(1.0639506578445435-0.023137103766202927j),(0.8688089847564697+0.012259046547114849j),,
35,1.3994444608688354,43.255374908447266,KU,KY,(1.0964469909667969-0.0031040494795888662j),(0.8688089847564697+0.012259046547114849j),,
36,1.4022222757339478,43.255374908447266,KC,KT,(0.9130159616470337+0.018246715888381004j),(1.0584356784820557-0.036346521228551865j),,
37,1.4022222757339478,43.255374908447266,KC,KU,(0.9130159616470337+0.018246715888381004j),(1.0982840061187744-0.01020838413387537j),,
38,1.4022222757339478,43.255374908447266,KC,KY,(0.9130159616470337+0.018246715888381004j),(0.863970935344696+0.012605194933712482j),,
39,1.4022222757339478,43.255374908447266,KT,KU,(1.0584356784820557-0.036346521228551865j),(1.0982840061187744-0.01020838413387537j),,
40,1.4022222757339478,43.255374908447266,KT,KY,(1.0584356784820557-0.036346521228551865j),(0.863970935344696+0.012605194933712482j),,
41,1.4022222757339478,43.255374908447266,KU,KY,(1.0982840061187744-0.01020838413387537j),(0.863970935344696+0.012605194933712482j),,
42,1.4049999713897705,43.255374908447266,KC,KT,(0.9105780124664307+0.018239332363009453j),(1.069067120552063-0.03445830196142197j),,
43,1.4049999713897705,43.255374908447266,KC,KU,(0.9105780124664307+0.018239332363009453j),(1.1070351600646973+0.001827848027460277j),,
44,1.4049999713897705,43.255374908447266,KC,KY,(0.9105780124664307+0.018239332363009453j),(0.8633596897125244+0.017639990895986557j),,
45,1.4049999713897705,43.255374908447266,KT,KU,(1.069067120552063-0.03445830196142197j),(1.1070351600646973+0.001827848027460277j),,
46,1.4049999713897705,43.255374908447266,KT,KY,(1.069067120552063-0.03445830196142197j),(0.8633596897125244+0.017639990895986557j),,
47,1.4049999713897705,43.255374908447266,KU,KY,(1.1070351600646973+0.001827848027460277j),(0.8633596897125244+0.017639990895986557j),,
48,1.4077777862548828,43.255374908447266,KC,KT,(0.9101753234863281+0.00519438274204731j),(1.0725913047790527-0.017051270231604576j),,
49,1.4077777862548828,43.255374908447266,KC,KU,(0.9101753234863281+0.00519438274204731j),(1.104649305343628-0.008417240343987942j),,
50,1.4077777862548828,43.255374908447266,KC,KY,(0.9101753234863281+0.00519438274204731j),(0.8674795031547546+0.016008486971259117j),,
51,1.4077777862548828,43.255374908447266,KT,KU,(1.0725913047790527-0.017051270231604576j),(1.104649305343628-0.008417240343987942j),,
52,1.4077777862548828,43.255374908447266,KT,KY,(1.0725913047790527-0.017051270231604576j),(0.8674795031547546+0.016008486971259117j),,
53,1.4077777862548828,43.255374908447266,KU,KY,(1.104649305343628-0.008417240343987942j),(0.8674795031547546+0.016008486971259117j),,
54,1.4105556011199951,43.255374908447266,KC,KT,(0.9069069623947144+0.02428380586206913j),(1.0554128885269165-0.02612679824233055j),,
55,1.4105556011199951,43.255374908447266,KC,KU,(0.9069069623947144+0.02428380586206913j),(1.110244870185852-0.02176058292388916j),,
56,1.4105556011199951,43.255374908447266,KC,KY,(0.9069069623947144+0.02428380586206913j),(0.8665456175804138+0.00903275329619646j),,
57,1.4105556011199951,43.255374908447266,KT,KU,(1.0554128885269165-0.02612679824233055j),(1.110244870185852-0.02176058292388916j),,
58,1.4105556011199951,43.255374908447266,KT,KY,(1.0554128885269165-0.02612679824233055j),(0.8665456175804138+0.00903275329619646j),,
59,1.4105556011199951,43.255374908447266,KU,KY,(1.110244870185852-0.02176058292388916j),(0.8665456175804138+0.00903275329619646j),,
60,1.4133332967758179,43.255374908447266,KC,KT,(0.9034531712532043-0.009769773110747337j),(1.0652899742126465-0.029175253584980965j),,
61,1.4133332967758179,43.255374908447266,KC,KU,(0.9034531712532043-0.009769773110747337j),(1.1137750148773193+0.00217766547575593j),,
62,1.4133332967758179,43.255374908447266,KC,KY,(0.9034531712532043-0.009769773110747337j),(0.864224374294281+0.008199905976653099j),,
63,1.4133332967758179,43.255374908447266,KT,KU,(1.0652899742126465-0.029175253584980965j),(1.1137750148773193+0.00217766547575593j),,
64,1.4133332967758179,43.255374908447266,KT,KY,(1.0652899742126465-0.029175253584980965j),(0.864224374294281+0.008199905976653099j),,
65,1.4133332967758179,43.255374908447266,KU,KY,(1.1137750148773193+0.00217766547575593j),(0.864224374294281+0.008199905976653099j),,
66,1.4161111116409302,43.255374908447266,KC,KT,(0.9218027591705322+0.012034294195473194j),(1.0657416582107544-0.026981670409440994j),,
67,1.4161111116409302,43.255374908447266,KC,KU,(0.9218027591705322+0.012034294195473194j),(1.0917848348617554-0.013558807782828808j),,
68,1.4161111116409302,43.255374908447266,KC,KY,(0.9218027591705322+0.012034294195473194j),(0.875401496887207+0.015352589078247547j),,
69,1.4161111116409302,43.255374908447266,KT,KU,(1.0657416582107544-0.026981670409440994j),(1.0917848348617554-0.013558807782828808j),,
70,1.4161111116409302,43.255374908447266,KT,KY,(1.0657416582107544-0.026981670409440994j),(0.875401496887207+0.015352589078247547j),,
71,1.4161111116409302,43.255374908447266,KU,KY,(1.0917848348617554-0.013558807782828808j),(0.875401496887207+0.015352589078247547j),,
72,1.4727777242660522,43.255374908447266,KC,KT,(0.9094990491867065+0.027385497465729713j),(1.0902724266052246-0.02984626404941082j),,
73,1.4727777242660522,43.255374908447266,KC,KU,(0.9094990491867065+0.027385497465729713j),(1.110110878944397-0.010749826207756996j),,
74,1.4727777242660522,43.255374908447266,KC,KY,(0.9094990491867065+0.027385497465729713j),(0.8795211911201477+0.013147176243364811j),,
75,1.4727777242660522,43.255374908447266,KT,KU,(1.0902724266052246-0.02984626404941082j),(1.110110878944397-0.010749826207756996j),,
76,1.4727777242660522,43.255374908447266,KT,KY,(1.0902724266052246-0.02984626404941082j),(0.8795211911201477+0.013147176243364811j),,
77,1.4727777242660522,43.255374908447266,KU,KY,(1.110110878944397-0.010749826207756996j),(0.8795211911201477+0.013147176243364811j),,
78,1.4755555391311646,43.255374908447266,KC,KT,(0.9129093289375305+0.021490152925252914j),(1.079240322113037-0.013418112881481647j),,
79,1.4755555391311646,43.255374908447266,KC,KU,(0.9129093289375305+0.021490152925252914j),(1.1086751222610474+0.0003157766768708825j),,
80,1.4755555391311646,43.255374908447266,KC,KY,(0.9129093289375305+0.021490152925252914j),(0.8768411874771118-0.0029671955853700638j),,
81,1.4755555391311646,43.255374908447266,KT,KU,(1.079240322113037-0.013418112881481647j),(1.1086751222610474+0.0003157766768708825j),,
82,1.4755555391311646,43.255374908447266,KT,KY,(1.079240322113037-0.013418112881481647j),(0.8768411874771118-0.0029671955853700638j),,
83,1.4755555391311646,43.255374908447266,KU,KY,(1.1086751222610474+0.0003157766768708825j),(0.8768411874771118-0.0029671955853700638j),,
