,time,ant_name1,ant_name2,gain1,gain2
0,6.101388931274414,KC,KT,(0.993389904499054+0.09825088083744049j),(1.0493261814117432+0.20320706069469452j)
1,6.101388931274414,KC,KU,(0.993389904499054+0.09825088083744049j),(0.9802948832511902+0.03012816607952118j)
2,6.101388931274414,KC,KY,(0.993389904499054+0.09825088083744049j),(0.9865384101867676-0.09918643534183502j)
3,6.101388931274414,KT,KU,(1.0493261814117432-0.20320706069469452j),(0.9802948832511902+0.03012816607952118j)
4,6.101388931274414,KT,KY,(1.0493261814117432-0.20320706069469452j),(0.9865384101867676-0.09918643534183502j)
5,6.101388931274414,KU,KY,(0.9802948832511902-0.03012816607952118j),(0.9865384101867676-0.09918643534183502j)
6,6.118055513926914,KC,KT,(0.993389904499054+0.09825088083744049j),(1.0493261814117432+0.20320706069469452j)
7,6.118055513926914,KC,KU,(0.993389904499054+0.09825088083744049j),(0.9802948832511902+0.03012816607952118j)
8,6.118055513926914,KC,KY,(0.993389904499054+0.09825088083744049j),(0.9865384101867676-0.09918643534183502j)
9,6.118055513926914,KT,KU,(1.0493261814117432-0.20320706069469452j),(0.9802948832511902+0.03012816607952118j)
10,6.118055513926914,KT,KY,(1.0493261814117432-0.20320706069469452j),(0.9865384101867676-0.09918643534183502j)
11,6.118055513926914,KU,KY,(0.9802948832511902-0.03012816607952118j),(0.9865384101867676-0.09918643534183502j)
12,6.13611114025116,KC,KT,(0.9931764006614685+0.09905972331762314j),(1.050094485282898+0.20361198484897614j)
13,6.13611114025116,KC,KU,(0.9931764006614685+0.09905972331762314j),(0.9805878400802612+0.02980080060660839j)
14,6.13611114025116,KC,KY,(0.9931764006614685+0.09905972331762314j),(0.9860291481018066-0.09892503172159195j)
15,6.13611114025116,KT,KU,(1.050094485282898-0.20361198484897614j),(0.9805878400802612+0.02980080060660839j)
16,6.13611114025116,KT,KY,(1.050094485282898-0.20361198484897614j),(0.9860291481018066-0.09892503172159195j)
17,6.13611114025116,KU,KY,(0.9805878400802612-0.02980080060660839j),(0.9860291481018066-0.09892503172159195j)
