,time,ant_name1,ant_name2,gain1,gain2
0,4.284722174916949,KC,KT,(1.0110483169555664-0.015041457489132881j),(1.0177428722381592-0.006381594575941563j)
1,4.284722174916949,KC,KU,(1.0110483169555664-0.015041457489132881j),(1.01674485206604+0.042400117963552475j)
2,4.284722174916949,KC,KY,(1.0110483169555664-0.015041457489132881j),(1.0045382976531982-0.02494361437857151j)
3,4.284722174916949,KT,KU,(1.0177428722381592+0.006381594575941563j),(1.01674485206604+0.042400117963552475j)
4,4.284722174916949,KT,KY,(1.0177428722381592+0.006381594575941563j),(1.0045382976531982-0.02494361437857151j)
5,4.284722174916949,KU,KY,(1.01674485206604-0.042400117963552475j),(1.0045382976531982-0.02494361437857151j)
6,4.302777826786041,KC,KT,(1.0109056234359741-0.014473214745521545j),(1.0182158946990967-0.007397415116429329j)
7,4.302777826786041,KC,KU,(1.0109056234359741-0.014473214745521545j),(1.015750765800476+0.041968200355768204j)
8,4.302777826786041,KC,KY,(1.0109056234359741-0.014473214745521545j),(1.0051263570785522-0.02432580478489399j)
9,4.302777826786041,KT,KU,(1.0182158946990967+0.007397415116429329j),(1.015750765800476+0.041968200355768204j)
10,4.302777826786041,KT,KY,(1.0182158946990967+0.007397415116429329j),(1.0051263570785522-0.02432580478489399j)
11,4.302777826786041,KU,KY,(1.015750765800476-0.041968200355768204j),(1.0051263570785522-0.02432580478489399j)
12,4.318055544580732,KC,KT,(1.0106409788131714-0.014549176208674908j),(1.018928050994873-0.0068113915622234344j)
13,4.318055544580732,KC,KU,(1.0106409788131714-0.014549176208674908j),(1.0161480903625488+0.04224550724029541j)
14,4.318055544580732,KC,KY,(1.0106409788131714-0.014549176208674908j),(1.0050928592681885-0.024673370644450188j)
15,4.318055544580732,KT,KU,(1.018928050994873+0.0068113915622234344j),(1.0161480903625488+0.04224550724029541j)
16,4.318055544580732,KT,KY,(1.018928050994873+0.0068113915622234344j),(1.0050928592681885-0.024673370644450188j)
17,4.318055544580732,KU,KY,(1.0161480903625488-0.04224550724029541j),(1.0050928592681885-0.024673370644450188j)
18,4.336111128330231,KC,KT,(1.0103033781051636-0.014305652119219303j),(1.0192965269088745-0.006874178070574999j)
19,4.336111128330231,KC,KU,(1.0103033781051636-0.014305652119219303j),(1.0175135135650635+0.04219420626759529j)
20,4.336111128330231,KC,KY,(1.0103033781051636-0.014305652119219303j),(1.0042777061462402-0.02456068806350231j)
21,4.336111128330231,KT,KU,(1.0192965269088745+0.006874178070574999j),(1.0175135135650635+0.04219420626759529j)
