,time,frequency,ant1,ant2,gain_pol1_ant1,gain_pol1_ant2,gain_pol2_ant1,gain_pol2_ant2
0,1.385277271270752,86.30662536621094,KC,KT,(0.9491970539093018-0.005883194971829653j),(0.9501767158508301-0.003996384795755148j),,
1,1.385277271270752,86.30662536621094,KC,KU,(0.9491970539093018-0.005883194971829653j),(0.9747024178504944+0.004232161678373814j),,
2,1.385277271270752,86.30662536621094,KC,KY,(0.9491970539093018-0.005883194971829653j),(0.9470470547676086-0.0031721722334623337j),,
3,1.385277271270752,86.30662536621094,KT,KU,(0.9501767158508301-0.003996384795755148j),(0.9747024178504944+0.004232161678373814j),,
4,1.385277271270752,86.30662536621094,KT,KY,(0.9501767158508301-0.003996384795755148j),(0.9470470547676086-0.0031721722334623337j),,
5,1.385277271270752,86.30662536621094,KU,KY,(0.9747024178504944+0.004232161678373814j),(0.9470470547676086-0.0031721722334623337j),,
6,1.3880553245544434,86.30662536621094,KC,KT,(0.9485138058662415-0.005748582538217306j),(0.950526237487793-0.004050885792821646j),,
7,1.3880553245544434,86.30662536621094,KC,KU,(0.9485138058662415-0.005748582538217306j),(0.9747012853622437+0.00423057284206152j),,
8,1.3880553245544434,86.30662536621094,KC,KY,(0.9485138058662415-0.005748582538217306j),(0.9468598365783691-0.003253115573897958j),,
9,1.3880553245544434,86.30662536621094,KT,KU,(0.950526237487793-0.004050885792821646j),(0.9747012853622437+0.00423057284206152j),,
10,1.3880553245544434,86.30662536621094,KT,KY,(0.950526237487793-0.004050885792821646j),(0.9468598365783691-0.003253115573897958j),,
11,1.3880553245544434,86.30662536621094,KU,KY,(0.9747012853622437+0.00423057284206152j),(0.9468598365783691-0.003253115573897958j),,
12,1.3908333778381348,86.30662536621094,KC,KT,(0.9488032460212708-0.005760262254625559j),(0.9500764608383179-0.003942802548408508j),,
13,1.3908333778381348,86.30662536621094,KC,KU,(0.9488032460212708-0.005760262254625559j),(0.9741696119308472+0.004101336468011141j),,
14,1.3908333778381348,86.30662536621094,KC,KY,(0.9488032460212708-0.005760262254625559j),(0.9475512504577637-0.0033014174550771713j),,
15,1.3908333778381348,86.30662536621094,KT,KU,(0.9500764608383179-0.003942802548408508j),(0.9741696119308472+0.004101336468011141j),,
16,1.3908333778381348,86.30662536621094,KT,KY,(0.9500764608383179-0.003942802548408508j),(0.9475512504577637-0.0033014174550771713j),,
